ID,Household income,Household size,Rainfall,Ave temp dry,Travel time,Shortest distance,Height diff,Volume per day wet,Amount spent,Willingness to pay,tA,Wd,td,t2,A2,W2,d2,t3,A3,W3,d3,t4,A4,W4,d4,t5,A5,W5,d5
120,80000,9,3.32,29.1,20,172,7,200,165,210,3300,36120,3440,400,27225,44100,29584,8000,4492125,9261000,5088448,160000,741200625,1944810000,875213056,3200000,1.22298E+11,4.0841E+11,1.50537E+11
121,40000,7,3.32,29.1,45,147.49,3,100,285,330,12825,48671.7,6637.05,2025,81225,108900,21753.3001,91125,23149125,35937000,3208394.232,4100625,6597500625,11859210000,473206065.2,184528125,1.88029E+12,3.91354E+12,69793162562
122,50000,7,3.32,29.1,50,57.01,1,120,360,410,18000,23374.1,2850.5,2500,129600,168100,3250.1401,125000,46656000,68921000,185290.4871,6250000,16796160000,28257610000,10563410.67,312500000,6.04662E+12,1.15856E+13,602220042.3
123,100000,6,3.32,29.1,20,56.75,2,220,480,300,9600,17025,1135,400,230400,90000,3220.5625,8000,110592000,27000000,182766.9219,160000,53084160000,8100000000,10372022.82,3200000,2.54804E+13,2.43E+12,588612294.8
124,100000,7,3.32,29.1,20,145.91,8,220,220,270,4400,39395.7,2918.2,400,48400,72900,21289.7281,8000,10648000,19683000,3106384.227,160000,2342560000,5314410000,453252522.6,3200000,5.15363E+11,1.43489E+12,66134075568
125,40000,7,3.32,29.1,60,55.01,1,100,405,450,24300,24754.5,3300.6,3600,164025,202500,3026.1001,216000,66430125,91125000,166465.7665,12960000,26904200625,41006250000,9157281.815,777600000,1.08962E+13,1.84528E+13,503742072.7
126,100000,6,3.32,29.1,20,88.62,4,220,350,400,7000,35448,1772.4,400,122500,160000,7853.5044,8000,42875000,64000000,695977.5599,160000,15006250000,25600000000,61677531.36,3200000,5.25219E+12,1.024E+13,5465862829
127,60000,6,3.32,29.1,40,97.74,3,140,480,300,19200,29322,3909.6,1600,230400,90000,9553.1076,64000,110592000,27000000,933720.7368,2560000,53084160000,8100000000,91261864.82,102400000,2.54804E+13,2.43E+12,8919934667
128,40000,7,3.32,29.1,60,32.02,1,100,450,500,27000,16010,1921.2,3600,202500,250000,1025.2804,216000,91125000,125000000,32829.47841,12960000,41006250000,62500000000,1051199.899,777600000,1.84528E+13,3.125E+13,33659420.75
129,95000,9,3.32,29.1,20,79.88,0,200,240,290,4800,23165.2,1597.6,400,57600,84100,6380.8144,8000,13824000,24389000,509699.4543,160000,3317760000,7072810000,40714792.41,3200000,7.96262E+11,2.05111E+12,3252297617
130,45000,6,3.32,29.1,40,95.52,4,140,480,300,19200,28656,3820.8,1600,230400,90000,9124.0704,64000,110592000,27000000,871531.2046,2560000,53084160000,8100000000,83248660.66,102400000,2.54804E+13,2.43E+12,7951912067
131,85000,7,3.32,29.1,30,56.01,1,180,405,450,12150,25204.5,1680.3,900,164025,202500,3137.1201,27000,66430125,91125000,175710.0968,810000,26904200625,41006250000,9841522.522,24300000,1.08962E+13,1.84528E+13,551223676.4
132,60000,6,3.32,29.1,40,94.37,1,140,450,500,18000,47185,3774.8,1600,202500,250000,8905.6969,64000,91125000,125000000,840430.6165,2560000,41006250000,62500000000,79311437.27,102400000,1.84528E+13,3.125E+13,7484620336
133,75000,7,3.32,29.1,30,23.85,1,180,480,300,14400,7155,715.5,900,230400,90000,568.8225,27000,110592000,27000000,13566.41663,810000,53084160000,8100000000,323559.0365,24300000,2.54804E+13,2.43E+12,7716883.021
134,80000,7,3.32,29.1,30,74.17,1,180,300,350,9000,25959.5,2225.1,900,90000,122500,5501.1889,27000,27000000,42875000,408023.1807,810000,8100000000,15006250000,30263079.31,24300000,2.43E+12,5.25219E+12,2244612593
135,95000,9,3.32,29.1,20,79.2,1,220,240,290,4800,22968,1584,400,57600,84100,6272.64,8000,13824000,24389000,496793.088,160000,3317760000,7072810000,39346012.57,3200000,7.96262E+11,2.05111E+12,3116204196
136,95000,9,3.32,29.1,20,30.59,1,200,330,380,6600,11624.2,611.8,400,108900,144400,935.7481,8000,35937000,54872000,28624.53438,160000,11859210000,20851360000,875624.5067,3200000,3.91354E+12,7.92352E+12,26785353.66
137,95000,7,3.32,29.1,20,67.08,2,200,450,500,9000,33540,1341.6,400,202500,250000,4499.7264,8000,91125000,125000000,301841.6469,160000,41006250000,62500000000,20247537.67,3200000,1.84528E+13,3.125E+13,1358204827
138,95000,8,3.32,29.1,40,69.35,2,160,230,280,9200,19418,2774,1600,52900,78400,4809.4225,64000,12167000,21952000,333533.4504,2560000,2798410000,6146560000,23130544.78,102400000,6.43634E+11,1.72104E+12,1604103281
139,95000,6,3.32,29.1,40,49.48,1,140,600,450,24000,22266,1979.2,1600,360000,202500,2448.2704,64000,216000000,91125000,121140.4194,2560000,1.296E+11,41006250000,5994027.952,102400000,7.776E+13,1.84528E+13,296584503
140,95000,6,3.32,29.1,40,45.88,0,140,480,300,19200,13764,1835.2,1600,230400,90000,2104.9744,64000,110592000,27000000,96576.22547,2560000,53084160000,8100000000,4430917.225,102400000,2.54804E+13,2.43E+12,203290482.3
141,95000,7,3.32,29.1,30,93.91,3,180,360,410,10800,38503.1,2817.3,900,129600,168100,8819.0881,27000,46656000,68921000,828200.5635,810000,16796160000,28257610000,77776314.92,24300000,6.04662E+12,1.15856E+13,7303973734
142,75000,9,3.32,29.1,20,10.77,0,200,280,330,5600,3554.1,215.4,400,78400,108900,115.9929,8000,21952000,35937000,1249.243533,160000,6146560000,11859210000,13454.35285,3200000,1.72104E+12,3.91354E+12,144903.3802
143,95000,9,3.32,29.1,20,60.44,2,200,285,330,5700,19945.2,1208.8,400,81225,108900,3652.9936,8000,23149125,35937000,220786.9332,160000,6597500625,11859210000,13344362.24,3200000,1.88029E+12,3.91354E+12,806533253.9
144,60000,6,3.32,29.1,40,35.44,1,140,720,380,28800,13467.2,1417.6,1600,518400,144400,1255.9936,64000,373248000,54872000,44512.41318,2560000,2.68739E+11,20851360000,1577519.923,102400000,1.93492E+14,7.92352E+12,55907306.08
145,75000,7,3.32,29.1,30,59.51,0,180,450,500,13500,29755,1785.3,900,202500,250000,3541.4401,27000,91125000,125000000,210751.1004,810000,41006250000,62500000000,12541797.98,24300000,1.84528E+13,3.125E+13,746362397.9
146,40000,7,3.32,29.1,60,99.76,1,100,180,230,10800,22944.8,5985.6,3600,32400,52900,9952.0576,216000,5832000,12167000,992817.2662,12960000,1049760000,2798410000,99043450.47,777600000,1.88957E+11,6.43634E+11,9880574619
147,65000,8,3.32,29.1,40,89.47,2,160,285,330,11400,29525.1,3578.8,1600,81225,108900,8004.8809,64000,23149125,35937000,716196.6941,2560000,6597500625,11859210000,64078118.22,102400000,1.88029E+12,3.91354E+12,5733069237
148,85000,9,3.32,29.1,20,57.71,1,200,300,350,6000,20198.5,1154.2,400,90000,122500,3330.4441,8000,27000000,42875000,192199.929,160000,8100000000,15006250000,11091857.9,3200000,2.43E+12,5.25219E+12,640111119.6
149,40000,7,3.32,29.1,60,229.59,8,100,120,170,7200,39030.3,13775.4,3600,14400,28900,52711.5681,216000,1728000,4913000,12102048.92,12960000,207360000,835210000,2778509412,777600000,24883200000,1.41986E+11,6.37918E+11
150,45000,6,3.32,29.1,40,36.36,1,140,645,400,25800,14544,1454.4,1600,416025,160000,1322.0496,64000,268336125,64000000,48069.72346,2560000,1.73077E+11,25600000000,1747815.145,102400000,1.11635E+14,1.024E+13,63550558.67
151,65000,8,3.32,29.1,35,129.4,5,160,285,330,9975,42702,4529,1225,81225,108900,16744.36,42875,23149125,35937000,2166720.184,1500625,6597500625,11859210000,280373591.8,52521875,1.88029E+12,3.91354E+12,36280342780
152,40000,7,3.32,29.1,60,121.5,4,100,360,410,21600,49815,7290,3600,129600,168100,14762.25,216000,46656000,68921000,1793613.375,12960000,16796160000,28257610000,217924025.1,777600000,6.04662E+12,1.15856E+13,26477769045
153,40000,9,3.32,29.1,20,177.72,4,200,210,260,4200,46207.2,3554.4,400,44100,67600,31584.3984,8000,9261000,17576000,5613179.284,160000,1944810000,4569760000,997574222.3,3200000,4.0841E+11,1.18814E+12,1.77289E+11
154,40000,8,3.32,29.1,40,230.65,7,160,380,430,15200,99179.5,9226,1600,144400,184900,53199.4225,64000,54872000,79507000,12270446.8,2560000,20851360000,34188010000,2830178554,102400000,7.92352E+12,1.47008E+13,6.52781E+11
155,40000,7,3.32,29.1,30,294.54,6,180,210,260,6300,76580.4,8836.2,900,44100,67600,86753.8116,27000,9261000,17576000,25552467.67,810000,1944810000,4569760000,7526223827,24300000,4.0841E+11,1.18814E+12,2.21677E+12
156,40000,7,3.32,29.1,20,178.72,2,200,210,260,4200,46467.2,3574.4,400,44100,67600,31940.8384,8000,9261000,17576000,5708466.639,160000,1944810000,4569760000,1020217158,3200000,4.0841E+11,1.18814E+12,1.82333E+11
157,40000,8,3.32,29.1,40,196.02,9,160,380,430,15200,84288.6,7840.8,1600,144400,184900,38423.8404,64000,54872000,79507000,7531841.195,2560000,20851360000,34188010000,1476391511,102400000,7.92352E+12,1.47008E+13,2.89402E+11
158,90000,9,3.32,29.1,20,224.45,11,200,210,260,4200,58357,4489,400,44100,67600,50377.8025,8000,9261000,17576000,11307297.77,160000,1944810000,4569760000,2537922985,3200000,4.0841E+11,1.18814E+12,5.69637E+11
159,105000,9,3.32,29.1,20,215.2,11,220,180,230,3600,49496,4304,400,32400,52900,46311.04,8000,5832000,12167000,9966135.808,160000,1049760000,2798410000,2144712426,3200000,1.88957E+11,6.43634E+11,4.61542E+11
160,70000,8,3.32,29.1,40,210.11,5,160,210,260,8400,54628.6,8404.4,1600,44100,67600,44146.2121,64000,9261000,17576000,9275560.624,2560000,1944810000,4569760000,1948888043,102400000,4.0841E+11,1.18814E+12,4.09481E+11
161,70000,6,3.32,29.1,35,250.91,6,140,210,260,7350,65236.6,8781.85,1225,44100,67600,62955.8281,42875,9261000,17576000,15796246.83,1500625,1944810000,4569760000,3963436292,52521875,4.0841E+11,1.18814E+12,9.94466E+11
162,70000,8,3.32,29.1,40,332.63,7,160,180,230,7200,76504.9,13305.2,1600,32400,52900,110642.7169,64000,5832000,12167000,36803086.92,2560000,1049760000,2798410000,12241810803,102400000,1.88957E+11,6.43634E+11,4.07199E+12
163,70000,9,3.32,29.1,20,389.28,1,200,210,260,4200,101212.8,7785.6,400,44100,67600,151538.9184,8000,9261000,17576000,58991070.15,160000,1944810000,4569760000,22964043790,3200000,4.0841E+11,1.18814E+12,8.93944E+12
164,70000,6,3.32,29.1,20,448.99,3,220,370,420,7400,188575.8,8979.8,400,136900,176400,201592.0201,8000,50653000,74088000,90512801.1,160000,18741610000,31116960000,40639342568,3200000,6.9344E+12,1.30691E+13,1.82467E+13
165,105000,7,3.32,29.1,30,338.76,10,180,210,260,6300,88077.6,10162.8,900,44100,67600,114758.3376,27000,9261000,17576000,38875534.45,810000,1944810000,4569760000,13169476049,24300000,4.0841E+11,1.18814E+12,4.46129E+12
166,40000,7,3.32,29.1,50,305.81,18,100,210,260,10500,79510.6,15290.5,2500,44100,67600,93519.7561,125000,9261000,17576000,28599276.61,6250000,1944810000,4569760000,8745944781,312500000,4.0841E+11,1.18814E+12,2.6746E+12
167,100000,6,3.32,29.1,20,308.01,18,220,320,370,6400,113963.7,6160.2,400,102400,136900,94870.1601,8000,32768000,50653000,29220958.01,160000,10485760000,18741610000,9000347277,3200000,3.35544E+12,6.9344E+12,2.7722E+12
168,40000,7,3.32,29.1,60,400.05,22,100,210,260,12600,104013,24003,3600,44100,67600,160040.0025,216000,9261000,17576000,64024003,12960000,1944810000,4569760000,25612802400,777600000,4.0841E+11,1.18814E+12,1.02464E+13
169,50000,7,3.32,29.1,50,420.33,23,120,140,190,7000,79862.7,21016.5,2500,19600,36100,176677.3089,125000,2744000,6859000,74262773.25,6250000,384160000,1303210000,31214871480,312500000,53782400000,2.4761E+11,1.31205E+13
170,55000,6,3.32,29.1,40,378.8,18,140,210,260,8400,98488,15152,1600,44100,67600,143489.44,64000,9261000,17576000,54353799.87,2560000,1944810000,4569760000,20589219392,102400000,4.0841E+11,1.18814E+12,7.7992E+12
171,70000,8,3.32,29.1,35,426.9,11,160,210,260,7350,110994,14941.5,1225,44100,67600,182243.61,42875,9261000,17576000,77799797.11,1500625,1944810000,4569760000,33212733386,52521875,4.0841E+11,1.18814E+12,1.41785E+13
172,50000,7,3.32,29.1,60,473.33,10,100,180,230,10800,108865.9,28399.8,3600,32400,52900,224041.2889,216000,5832000,12167000,106045463.3,12960000,1049760000,2798410000,50194499132,777600000,1.88957E+11,6.43634E+11,2.37586E+13
173,80000,7,3.32,29.1,30,531.51,18,180,210,260,6300,138192.6,15945.3,900,44100,67600,282502.8801,27000,9261000,17576000,150153105.8,810000,1944810000,4569760000,79807877265,24300000,4.0841E+11,1.18814E+12,4.24187E+13
174,80000,8,3.32,29.1,40,527.39,16,160,210,260,8400,137121.4,21095.6,1600,44100,67600,278140.2121,64000,9261000,17576000,146688366.5,2560000,1944810000,4569760000,77361977587,102400000,4.0841E+11,1.18814E+12,4.07999E+13
175,80000,9,3.32,29.1,20,463.04,4,200,190,240,3800,111129.6,9260.8,400,36100,57600,214406.0416,8000,6859000,13824000,99278573.5,160000,1303210000,3317760000,45969950675,3200000,2.4761E+11,7.96262E+11,2.12859E+13
176,80000,6,3.32,29.1,20,488.07,26,200,210,260,4200,126898.2,9761.4,400,44100,67600,238212.3249,8000,9261000,17576000,116264289.4,160000,1944810000,4569760000,56745111734,3200000,4.0841E+11,1.18814E+12,2.76956E+13
177,80000,7,3.32,29.1,50,474.22,15,220,210,260,10500,123297.2,23711,2500,44100,67600,224884.6084,125000,9261000,17576000,106644779,6250000,1944810000,4569760000,50573087095,312500000,4.0841E+11,1.18814E+12,2.39828E+13
178,80000,7,3.32,29.1,30,469.3,24,180,400,450,12000,211185,14079,900,160000,202500,220242.49,27000,64000000,91125000,103359800.6,810000,25600000000,41006250000,48506754401,24300000,1.024E+13,1.84528E+13,2.27642E+13
179,80000,8,3.32,29.1,40,470.34,17,160,210,260,8400,122288.4,18813.6,1600,44100,67600,221219.7156,64000,9261000,17576000,104048481,2560000,1944810000,4569760000,48938162570,102400000,4.0841E+11,1.18814E+12,2.30176E+13
180,80000,6,3.32,29.1,40,405.81,9,140,120,170,4800,68987.7,16232.4,1600,14400,28900,164681.7561,64000,1728000,4913000,66829503.44,2560000,207360000,835210000,27120080792,102400000,24883200000,1.41986E+11,1.10056E+13
181,80000,7,3.32,29.1,30,379.33,16,180,280,330,8400,125178.9,11379.9,900,78400,108900,143891.2489,27000,21952000,35937000,54582267.45,810000,6146560000,11859210000,20704691510,24300000,1.72104E+12,3.91354E+12,7.85391E+12
182,50000,7,3.32,29.1,30,323.36,12,180,120,170,3600,54971.2,9700.8,900,14400,28900,104561.6896,27000,1728000,4913000,33811067.95,810000,207360000,835210000,10933146932,24300000,24883200000,1.41986E+11,3.53534E+12
183,60000,6,3.32,29.1,40,373.55,9,140,120,170,4800,63503.5,14942,1600,14400,28900,139539.6025,64000,1728000,4913000,52125018.51,2560000,207360000,835210000,19471300666,102400000,24883200000,1.41986E+11,7.2735E+12
184,50000,7,3.32,29.1,50,268.75,9,120,165,210,8250,56437.5,13437.5,2500,27225,44100,72226.5625,125000,4492125,9261000,19410888.67,6250000,741200625,1944810000,5216676331,312500000,1.22298E+11,4.0841E+11,1.40198E+12
185,70000,8,3.32,29.1,40,342.38,2,160,380,430,15200,147223.4,13695.2,1600,144400,184900,117224.0644,64000,54872000,79507000,40135175.17,2560000,20851360000,34188010000,13741481274,102400000,7.92352E+12,1.47008E+13,4.70481E+12
186,95000,8,3.32,29.1,35,297.26,6,160,165,210,5775,62424.6,10404.1,1225,27225,44100,88363.5076,42875,4492125,9261000,26266936.27,1500625,741200625,1944810000,7808109475,52521875,1.22298E+11,4.0841E+11,2.32104E+12
187,95000,9,3.32,29.1,20,231.68,8,200,120,170,2400,39385.6,4633.6,400,14400,28900,53675.6224,8000,1728000,4913000,12435568.2,160000,207360000,835210000,2881072440,3200000,24883200000,1.41986E+11,6.67487E+11
188,65000,8,3.32,29.1,40,237.2,0,160,165,210,6600,49812,9488,1600,27225,44100,56263.84,64000,4492125,9261000,13345782.85,2560000,741200625,1944810000,3165619692,102400000,1.22298E+11,4.0841E+11,7.50885E+11
189,45000,6,3.32,29.1,40,186.42,6,140,280,330,11200,61518.6,7456.8,1600,78400,108900,34752.4164,64000,21952000,35937000,6478545.465,2560000,6146560000,11859210000,1207730446,102400000,1.72104E+12,3.91354E+12,2.25145E+11
190,40000,7,3.32,29.1,60,72.57,3,100,360,410,21600,29753.7,4354.2,3600,129600,168100,5266.4049,216000,46656000,68921000,382183.0036,12960000,16796160000,28257610000,27735020.57,777600000,6.04662E+12,1.15856E+13,2012730443
191,55000,6,3.32,29.1,40,112.72,3,140,450,500,18000,56360,4508.8,1600,202500,250000,12705.7984,64000,91125000,125000000,1432197.596,2560000,41006250000,62500000000,161437313,102400000,1.84528E+13,3.125E+13,18197213919
192,55000,6,3.32,29.1,40,159.14,6,140,450,500,18000,79570,6365.6,1600,202500,250000,25325.5396,64000,91125000,125000000,4030306.372,2560000,41006250000,62500000000,641382956,102400000,1.84528E+13,3.125E+13,1.0207E+11
193,85000,9,3.32,29.1,40,196.45,4,200,165,210,6600,41254.5,7858,1600,27225,44100,38592.6025,64000,4492125,9261000,7581516.761,2560000,741200625,1944810000,1489388968,102400000,1.22298E+11,4.0841E+11,2.9259E+11
194,90000,8,3.32,29.1,40,222.3,9,160,210,260,8400,57798,8892,1600,44100,67600,49417.29,64000,9261000,17576000,10985463.57,2560000,1944810000,4569760000,2442068551,102400000,4.0841E+11,1.18814E+12,5.42872E+11
195,60000,6,3.32,29.1,40,128.72,1,140,280,330,11200,42477.6,5148.8,1600,78400,108900,16568.8384,64000,21952000,35937000,2132740.879,2560000,6146560000,11859210000,274526405.9,102400000,1.72104E+12,3.91354E+12,35337038971
196,100000,7,3.32,29.1,20,306.37,15,220,285,330,5700,101102.1,6127.4,400,81225,108900,93862.5769,8000,23149125,35937000,28756677.68,160000,6597500625,11859210000,8810183342,3200000,1.88029E+12,3.91354E+12,2.69918E+12
197,100000,9,3.32,29.1,20,196.6,3,220,210,260,4200,51116,3932,400,44100,67600,38651.56,8000,9261000,17576000,7598896.696,160000,1944810000,4569760000,1493943090,3200000,4.0841E+11,1.18814E+12,2.93709E+11
198,40000,7,3.32,29.1,60,211.02,2,100,330,380,19800,80187.6,12661.2,3600,108900,144400,44529.4404,216000,35937000,54872000,9396602.513,12960000,11859210000,20851360000,1982871062,777600000,3.91354E+12,7.92352E+12,4.18425E+11
199,50000,6,3.32,29.1,40,192.63,4,140,480,300,19200,57789,7705.2,1600,230400,90000,37106.3169,64000,110592000,27000000,7147789.824,2560000,53084160000,8100000000,1376878754,102400000,2.54804E+13,2.43E+12,2.65228E+11
200,75000,7,3.32,29.1,30,230.85,2,180,330,380,9900,87723,6925.5,900,108900,144400,53291.7225,27000,35937000,54872000,12302394.14,810000,11859210000,20851360000,2840007687,24300000,3.91354E+12,7.92352E+12,6.55616E+11
201,95000,9,3.32,29.1,50,101.84,0,200,285,330,14250,33607.2,5092,2500,81225,108900,10371.3856,125000,23149125,35937000,1056221.91,6250000,6597500625,11859210000,107565639.3,312500000,1.88029E+12,3.91354E+12,10954484703
202,55000,6,3.32,29.1,40,138.64,2,140,570,280,22800,38819.2,5545.6,1600,324900,78400,19221.0496,64000,185193000,21952000,2664806.317,2560000,1.0556E+11,6146560000,369448747.7,102400000,6.01692E+13,1.72104E+12,51220374385
203,65000,7,3.32,29.1,30,105.08,1,180,480,300,14400,31524,3152.4,900,230400,90000,11041.8064,27000,110592000,27000000,1160273.017,810000,53084160000,8100000000,121921488.6,24300000,2.54804E+13,2.43E+12,12811510019
204,105000,6,3.32,29.1,20,72.84,0,200,720,380,14400,27679.2,1456.8,400,518400,144400,5305.6656,8000,373248000,54872000,386464.6823,160000,2.68739E+11,20851360000,28150087.46,3200000,1.93492E+14,7.92352E+12,2050452371
205,65000,8,3.32,29.1,40,87.14,1,160,300,350,12000,30499,3485.6,1600,90000,122500,7593.3796,64000,27000000,42875000,661687.0983,2560000,8100000000,15006250000,57659413.75,102400000,2.43E+12,5.25219E+12,5024441314
206,60000,6,3.32,29.1,40,113.88,4,140,600,450,24000,51246,4555.2,1600,360000,202500,12968.6544,64000,216000000,91125000,1476870.363,2560000,1.296E+11,41006250000,168185996.9,102400000,7.776E+13,1.84528E+13,19153021332
207,75000,7,3.32,29.1,30,137.06,2,180,450,500,13500,68530,4111.8,900,202500,250000,18785.4436,27000,91125000,125000000,2574732.9,810000,41006250000,62500000000,352892891.2,24300000,1.84528E+13,3.125E+13,48367499675
208,105000,7,3.32,29.1,20,132.09,4,200,380,430,7600,56798.7,2641.8,400,144400,184900,17447.7681,8000,54872000,79507000,2304675.688,160000,20851360000,34188010000,304424611.7,3200000,7.92352E+12,1.47008E+13,40211446956
209,45000,6,3.32,29.1,40,55.07,3,140,765,280,30600,15419.6,2202.8,1600,585225,78400,3032.7049,64000,447697125,21952000,167011.0588,2560000,3.42488E+11,6146560000,9197299.01,102400000,2.62004E+14,1.72104E+12,506495256.5
210,80000,7,3.32,29.1,30,85.29,4,180,525,480,15750,40939.2,2558.7,900,275625,230400,7274.3841,27000,144703125,110592000,620432.2199,810000,75969140625,53084160000,52916664.03,24300000,3.98838E+13,2.54804E+13,4513262275
211,80000,7,3.32,29.1,30,27.07,1,180,600,450,18000,12181.5,812.1,900,360000,202500,732.7849,27000,216000000,91125000,19836.48724,810000,1.296E+11,41006250000,536973.7097,24300000,7.776E+13,1.84528E+13,14535878.32
